,NVDA,AMD,QCOM,NBIS,ORCL,AVGO,TSM,CRWD,SMCI,TSLA,JOBY,RKLB,ASTS,BA,LUNR,LMT,SERV,ISRG,IREN,CORZ,IBIT,COIN,CLSK,HUT,MSTR,IONQ,RGTI,IBM,GOOG,HON,INTC,MSFT,AMZN,NTLA,CRSP,VRTX,SRPT,DNA,RXRX,JAZZ,SOFI,XYZ,PYPL,HOOD,BULL,BLK,SPY
,NVDA,AMD,QCOM,NBIS,ORCL,AVGO,TSM,CRWD,SMCI,TSLA,JOBY,RKLB,ASTS,BA,LUNR,LMT,SERV,ISRG,IREN,CORZ,IBIT,COIN,CLSK,HUT,MSTR,IONQ,RGTI,IBM,GOOG,HON,INTC,MSFT,AMZN,NTLA,CRSP,VRTX,SRPT,DNA,RXRX,JAZZ,SOFI,XYZ,PYPL,HOOD,BULL,BLK,SPY
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03 05:00:00,0.8163,2.46,52.38,20.0,37.89,13.733,24.56,58.0,3.361,13.0493,13.4,10.43,11.81,119.61,10.03,218.52,37.7,63.7822,24.45,8.8,24.1722,328.28,5.2166,21.45,17.078,9.2,9.43,131.74,35.621,107.98,30.58,52.35,28.8745,22.1,14.09,89.45,14.27,487.2,31.3,125.46,22.65,89.5,39.02,34.82,13.25,323.14,199.775
2016-03-04 05:00:00,0.8138,2.37,52.66,20.0,37.89,14.606,24.65,58.0,3.263,13.4027,13.4,10.43,11.81,121.07,10.03,218.72,38.6,63.4056,24.45,8.8,24.1722,328.28,5.2166,21.45,16.898,9.2,9.43,131.74,35.5445,108.15,30.63,52.03,28.757,22.1,14.09,88.36,14.29,487.2,31.3,123.76,22.65,89.5,39.04,34.82,13.25,323.76,200.43
2016-03-07 05:00:00,0.8085,2.47,53.3,20.0,38.36,14.351,24.7,58.0,3.283,13.686,13.4,10.43,11.81,122.9,10.03,215.84,38.16,63.6322,24.45,8.8,24.1722,328.28,5.2166,21.45,16.875,9.2,9.43,133.9866,34.758,107.47,30.94,51.03,28.14,22.1,14.09,90.95,14.88,487.2,31.3,127.84,22.65,89.5,38.98,34.82,13.25,326.73,200.59
2016-03-08 05:00:00,0.7938,2.3,52.46,20.0,38.15,13.963,24.65,58.0,3.138,13.5067,13.4,10.43,11.81,122.35,10.03,215.34,37.94,62.9844,24.45,8.8,24.1722,328.28,5.2166,21.45,16.765,9.2,9.43,132.9541,34.6985,107.58,30.56,51.65,28.013,22.1,14.09,86.91,14.44,487.2,31.3,125.96,22.65,89.5,38.16,34.82,13.25,320.4,198.4
2016-03-09 05:00:00,0.7933,2.26,51.95,20.0,38.48,14.196,24.74,58.0,3.159,13.9147,13.4,10.43,11.81,122.86,10.03,216.41,38.76,63.6556,24.45,8.8,24.1722,328.28,5.2166,21.45,16.824,9.2,9.43,134.2352,35.262,108.93,30.865,52.84,27.9735,22.1,14.09,84.63,13.87,487.2,31.3,126.56,22.65,89.5,38.57,34.82,13.25,328.31,199.38
2016-03-10 05:00:00,0.792,2.26,52.02,20.0,38.05,14.442,24.74,58.0,3.173,13.6787,13.4,10.43,11.81,122.94,10.03,216.56,38.66,63.7444,24.45,8.8,24.1722,328.28,5.2166,21.45,16.712,9.2,9.43,134.0249,35.641,108.36,31.25,52.05,27.9465,22.1,14.09,82.28,15.91,487.2,31.3,127.78,22.65,89.5,38.49,34.82,13.25,324.99,199.54
2016-03-11 05:00:00,0.8055,2.52,52.22,20.0,38.95,14.882,25.35,58.0,3.219,13.8333,13.4,10.43,11.81,124.63,10.03,217.05,36.17,64.4944,24.45,8.8,24.1722,328.28,5.2166,21.45,17.059,9.2,9.43,136.0994,36.341,109.03,31.76,53.07,28.4805,22.1,14.09,86.26,15.74,487.2,31.3,133.8,22.65,89.5,39.49,34.82,13.25,339.65,202.76
2016-03-14 04:00:00,0.8075,2.72,52.09,20.0,38.7,14.814,25.22,58.0,3.23,14.3433,13.4,10.43,11.81,126.34,10.03,216.6,36.21,65.8967,24.45,8.8,24.1722,328.28,5.2166,21.45,16.804,9.2,9.43,136.501,36.5245,108.51,31.43,53.17,28.6685,22.1,14.09,85.59,16.64,487.2,31.3,130.09,22.65,89.5,39.38,34.82,13.25,337.82,202.5
2016-03-15 04:00:00,0.8035,2.49,51.63,20.0,38.74,14.847,24.88,58.0,3.17,14.556,13.4,10.43,11.81,126.36,10.03,217.05,36.73,65.2667,24.45,8.8,24.1722,328.28,5.2166,21.45,16.581,9.2,9.43,136.673,36.4165,108.68,31.65,53.59,28.851,22.1,14.09,82.83,15.16,487.2,31.3,120.85,22.65,89.5,39.27,34.82,13.25,334.13,202.17
2016-03-16 04:00:00,0.8275,2.63,51.3,20.0,40.22,14.863,25.78,58.0,3.242,14.7953,13.4,10.43,11.81,127.57,10.03,218.19,37.17,65.2644,24.45,8.8,24.1722,328.28,5.2166,21.45,16.738,9.2,9.43,138.4226,36.8045,109.23,31.69,54.35,28.7135,22.1,14.09,79.3,14.55,487.2,31.3,120.97,22.65,89.5,39.84,34.82,13.25,334.07,203.34
2016-03-17 04:00:00,0.8205,2.8,51.38,20.0,40.61,15.155,25.77,58.0,3.306,15.092,13.4,10.43,11.81,130.7,10.03,219.25,36.55,62.4833,24.45,8.8,24.1722,328.28,5.2166,21.45,16.898,9.2,9.43,140.5736,36.889,111.02,31.98,54.66,27.972,22.1,14.09,79.18,17.03,487.2,31.3,118.65,22.65,89.5,39.93,34.82,13.25,341.94,204.63
2016-03-18 04:00:00,0.8453,2.93,51.59,20.0,41.48,15.249,26.04,58.0,3.29,15.516,13.4,10.43,11.81,133.96,10.03,220.91,37.27,64.7833,24.45,8.8,24.1722,328.28,5.2166,21.45,17.512,9.2,9.43,140.6214,36.88,112.1,32.68,53.49,27.604,22.1,14.09,82.52,18.0,487.2,31.3,118.3,22.65,89.5,39.41,34.82,13.25,342.56,204.38
2016-03-21 04:00:00,0.8478,2.8,52.21,20.0,41.61,15.289,25.93,58.0,3.299,15.888,13.4,10.43,11.81,135.86,10.03,221.26,36.7,64.7767,24.45,8.8,24.1722,328.28,5.2166,21.45,17.555,9.2,9.43,142.0937,37.1045,112.68,32.34,53.86,27.699,22.1,14.09,84.02,21.71,487.2,31.3,119.21,22.65,89.5,41.14,34.82,13.25,341.98,204.67
2016-03-22 04:00:00,0.8463,2.79,52.02,20.0,41.38,15.476,25.81,58.0,3.299,15.616,13.4,10.43,11.81,135.12,10.03,220.73,35.8,65.67,24.45,8.8,24.1722,328.28,5.2166,21.45,17.577,9.2,9.43,141.587,37.0375,112.98,32.32,54.07,28.024,22.1,14.09,86.78,20.68,487.2,31.3,122.36,22.65,89.5,41.32,34.82,13.25,340.22,204.56
2016-03-23 04:00:00,0.8608,2.68,50.99,20.0,40.75,15.299,25.68,58.0,3.217,14.8387,13.4,10.43,11.81,132.86,10.03,221.26,35.61,65.1478,24.45,8.8,24.1722,328.28,5.2166,21.45,16.948,9.2,9.43,139.0057,36.903,112.21,32.0,53.97,28.4815,22.1,14.09,80.15,18.31,487.2,31.3,121.11,22.65,89.5,40.52,34.82,13.25,339.23,203.2092
2016-03-24 04:00:00,0.862,2.79,50.86,20.0,40.97,15.3,25.73,58.0,3.251,15.1833,13.4,10.43,11.81,132.12,10.03,218.0,35.74,64.8122,24.45,8.8,24.1722,328.28,5.2166,21.45,17.282,9.2,9.43,141.4436,36.765,111.32,31.88,54.21,29.1475,22.1,14.09,80.58,18.45,487.2,31.3,118.59,22.65,89.5,38.92,34.82,13.25,334.28,203.12
2016-03-28 04:00:00,0.8708,2.78,50.19,20.0,40.62,15.31,25.63,58.0,3.267,15.3507,13.4,10.43,11.81,131.29,10.03,219.06,36.12,64.9078,24.45,8.8,24.1722,328.28,5.2166,21.45,17.202,9.2,9.43,141.8738,36.6765,111.6,31.9,53.54,28.9935,22.1,14.09,78.7,17.96,487.2,31.3,118.13,22.65,89.5,38.74,34.82,13.25,336.91,203.24
2016-03-29 04:00:00,0.8848,2.86,50.69,20.0,40.7,15.413,25.97,58.0,3.373,15.342,13.4,10.43,11.81,130.88,10.03,220.76,36.65,67.0078,24.45,8.8,24.1722,328.28,5.2166,21.45,17.779,9.2,9.43,142.7629,37.2385,111.9,32.38,54.71,29.693,22.1,14.09,79.24,19.09,487.2,31.3,120.95,22.65,89.5,39.53,34.82,13.25,339.91,205.1208
2016-03-30 04:00:00,0.894,2.86,50.99,20.0,40.97,15.693,26.46,58.0,3.337,15.126,13.4,10.43,11.81,128.58,10.03,222.96,37.25,66.4756,24.45,8.8,24.1722,328.28,5.2166,21.45,18.087,9.2,9.43,141.8834,37.5265,112.17,32.71,55.05,29.9345,22.1,14.09,78.4,19.27,487.2,31.3,124.03,22.65,89.5,39.04,34.82,13.25,341.37,206.02
2016-03-31 04:00:00,0.8908,2.85,51.14,20.0,40.91,15.45,26.2,58.0,3.408,15.318,13.4,10.43,11.81,126.94,10.03,221.5,37.68,66.7833,24.45,8.8,24.1722,328.28,5.2166,21.45,17.972,9.2,9.43,144.7897,37.2475,112.05,32.35,55.23,29.682,22.1,14.09,79.49,19.52,487.2,31.3,130.55,22.65,89.5,38.6,34.82,13.25,340.57,205.52
2016-04-01 04:00:00,0.9038,2.83,50.88,20.0,41.16,15.78,26.12,58.0,3.449,15.8393,13.4,10.43,11.81,126.96,10.03,223.11,38.2,67.3889,24.45,8.8,24.1722,328.28,5.2166,21.45,18.275,9.2,9.43,145.8126,37.4955,113.23,32.45,55.57,29.925,22.1,14.09,79.15,19.98,487.2,31.3,133.82,22.65,89.5,39.4,34.82,13.25,342.53,206.92
2016-04-04 04:00:00,0.895,2.83,50.65,20.0,41.07,15.601,25.85,58.0,3.403,16.466,13.4,10.43,11.81,126.34,10.03,224.13,37.67,69.1178,24.45,8.8,24.1722,328.28,5.2166,21.45,18.471,9.2,9.43,145.3824,37.2645,112.55,32.0,55.43,29.6595,22.1,14.09,82.87,19.87,487.2,31.3,135.55,22.65,89.5,38.79,34.82,13.25,338.52,206.25
2016-04-05 04:00:00,0.8938,2.76,50.07,20.0,40.53,15.503,25.51,58.0,3.418,17.0313,13.4,10.43,11.81,127.03,10.03,225.62,37.78,68.1022,24.45,8.8,24.1722,328.28,5.2166,21.45,18.31,9.2,9.43,143.4034,36.89,111.78,31.9,54.56,29.307,22.1,14.09,84.16,19.53,487.2,31.3,133.74,22.65,89.5,38.55,34.82,13.25,334.8,204.1892
2016-04-06 04:00:00,0.895,2.8,50.62,20.0,40.75,15.754,25.62,58.0,3.423,17.6947,13.4,10.43,11.81,127.93,10.03,226.63,39.0,69.5689,24.45,8.8,24.1722,328.28,5.2166,21.45,18.234,9.2,9.43,143.4226,37.2845,113.06,32.08,55.12,30.104,22.1,14.09,91.31,23.3,487.2,31.3,140.99,22.65,89.5,39.16,34.82,13.25,337.2,206.42
2016-04-07 04:00:00,0.8858,2.64,50.03,20.0,39.97,15.497,25.37,58.0,3.366,17.1467,13.4,10.43,11.81,127.0,10.03,226.48,39.19,68.3089,24.45,8.8,24.1722,328.28,5.2166,21.45,17.91,9.2,9.43,141.7304,37.014,111.67,31.55,54.46,29.5715,22.1,14.09,86.3,23.28,487.2,31.3,140.07,22.65,89.5,38.28,34.82,13.25,328.37,203.95
2016-04-08 04:00:00,0.8915,2.74,50.56,20.0,40.36,15.615,25.28,58.0,3.337,16.6713,13.4,10.43,11.81,127.88,10.03,226.3,38.71,68.8633,24.45,8.8,24.1722,328.28,5.2166,21.45,17.88,9.2,9.43,142.782,36.9575,112.12,31.63,54.42,29.73,22.1,14.09,85.25,22.68,487.2,31.3,140.01,22.65,89.5,38.41,34.82,13.25,331.6,204.4992
2016-04-11 04:00:00,0.897,2.76,51.0,20.0,40.39,15.561,25.51,58.0,3.318,16.6613,13.4,10.43,11.81,127.91,10.03,224.65,37.91,68.9111,24.45,8.8,24.1722,328.28,5.2166,21.45,18.072,9.2,9.43,142.6864,36.805,111.94,31.67,54.31,29.7965,22.1,14.09,84.47,22.48,487.2,31.3,138.19,22.65,89.5,38.06,34.82,13.25,332.96,204.0201
2016-04-12 04:00:00,0.896,2.81,50.82,20.0,40.42,15.543,25.57,58.0,3.313,16.5213,13.4,10.43,11.81,129.47,10.03,225.98,37.65,69.5011,24.45,8.8,24.1722,328.28,5.2166,21.45,18.265,9.2,9.43,143.0497,37.1545,113.03,31.86,54.65,30.1585,22.1,14.09,83.37,22.6,487.2,31.3,139.67,22.65,89.5,37.8,34.82,13.25,339.31,205.92
2016-04-13 04:00:00,0.9185,2.8,51.92,20.0,41.31,15.948,26.17,58.0,3.383,16.9687,13.4,10.43,11.81,131.14,10.03,226.38,38.27,69.6678,24.45,8.8,24.1722,328.28,5.2166,21.45,18.707,9.2,9.43,144.5793,37.586,114.74,32.13,55.35,30.741,22.1,14.09,85.18,22.35,487.2,31.3,147.34,22.65,89.5,38.79,34.82,13.25,348.29,208.0008
2016-04-14 04:00:00,0.921,2.72,51.82,20.0,41.24,15.882,25.3,58.0,3.332,16.7907,13.4,10.43,11.81,130.85,10.03,225.44,37.94,69.2322,24.45,8.8,24.1722,328.28,5.2166,21.45,18.795,9.2,9.43,144.5124,37.66,114.52,31.8,55.36,31.0375,22.1,14.09,87.08,22.0,487.2,31.3,146.29,22.65,89.5,38.64,34.82,13.25,354.91,208.01
2016-04-15 04:00:00,0.9283,2.7,51.06,20.0,41.02,15.549,25.46,58.0,2.679,16.9673,13.4,10.43,11.81,131.13,10.03,225.81,37.91,69.3578,24.45,8.8,24.1722,328.28,5.2166,21.45,18.617,9.2,9.43,145.0478,37.95,114.63,31.46,55.65,31.2945,22.1,14.09,81.75,21.1,487.2,31.3,144.79,22.65,89.5,38.58,34.82,13.25,357.74,207.78
2016-04-18 04:00:00,0.9243,2.76,51.55,20.0,41.24,15.59,25.5,58.0,2.713,16.9253,13.4,10.43,11.81,131.97,10.03,227.14,37.92,69.6644,24.45,8.8,24.1722,328.28,5.2166,21.45,18.825,9.2,9.43,145.8222,38.3305,115.46,31.65,56.46,31.7675,22.1,14.09,83.22,22.43,487.2,31.3,147.77,22.65,89.5,39.64,34.82,13.25,358.0,209.2392
2016-04-19 04:00:00,0.9078,2.62,51.83,20.0,41.06,15.107,25.16,58.0,2.789,16.4913,13.4,10.43,11.81,132.68,10.03,226.51,37.82,69.3011,24.45,8.8,24.1722,328.28,5.2166,21.45,18.935,9.2,9.43,137.6673,37.6965,115.8,31.6,56.39,31.395,22.1,14.09,83.21,20.86,487.2,31.3,149.52,22.65,89.5,39.24,34.82,13.25,364.66,209.9
2016-04-20 04:00:00,0.9113,2.7,52.09,20.0,41.1,15.323,25.12,58.0,2.798,16.6647,13.4,10.43,11.81,130.57,10.03,226.58,37.62,71.6178,24.45,8.8,24.1722,328.28,5.2166,21.45,18.828,9.2,9.43,139.6845,37.6335,115.18,32.0,55.59,31.6495,22.1,14.09,84.11,19.71,487.2,31.3,151.02,22.65,89.5,40.08,34.82,13.25,366.92,210.1
2016-04-21 04:00:00,0.9103,2.62,51.67,20.0,40.99,15.135,25.16,58.0,2.767,16.5527,13.4,10.43,11.81,130.74,10.03,226.07,37.6,71.3233,24.45,8.8,24.1722,328.28,5.2166,21.45,18.826,9.2,9.43,142.7342,37.957,114.92,31.97,55.78,31.55,22.1,14.09,86.81,11.02,487.2,31.3,156.12,22.65,89.5,40.1,34.82,13.25,364.09,208.97
2016-04-22 04:00:00,0.9068,3.99,52.64,20.0,40.7,15.033,25.07,58.0,2.851,16.9167,13.4,10.43,11.81,131.05,10.03,226.83,37.9,70.9056,24.45,8.8,24.1722,328.28,5.2166,21.45,19.18,9.2,9.43,141.9694,35.9385,114.17,31.64,51.78,31.025,22.1,14.09,86.8,14.95,487.2,31.3,157.16,22.65,89.5,40.31,34.82,13.25,365.47,208.97
2016-04-25 04:00:00,0.9113,3.45,52.43,20.0,40.78,14.91,25.01,58.0,2.841,16.788,13.4,10.43,11.81,130.75,10.03,226.3,37.67,70.9711,24.45,8.8,24.1722,328.28,5.2166,21.45,18.55,9.2,9.43,142.2658,36.1575,113.25,31.39,52.11,31.31,22.1,14.09,85.66,14.95,487.2,31.3,154.55,22.65,89.5,39.82,34.82,13.25,363.66,208.61
2016-04-26 04:00:00,0.912,3.66,52.91,20.0,40.65,15.076,25.01,58.0,2.87,16.916,13.4,10.43,11.81,133.24,10.03,232.16,37.59,70.2778,24.45,8.8,24.1722,328.28,5.2166,21.45,18.983,9.2,9.43,142.5239,35.407,114.8,31.4,51.44,30.844,22.1,14.09,84.14,11.02,487.2,31.3,154.66,22.65,89.5,39.73,34.82,13.25,365.96,208.9192
2016-04-27 04:00:00,0.9328,3.73,52.9,20.0,40.85,15.153,25.25,58.0,2.871,16.7647,13.4,10.43,11.81,137.08,10.03,233.65,37.88,70.3344,24.45,8.8,24.1722,328.28,5.2166,21.45,18.997,9.2,9.43,143.8528,35.292,115.44,31.75,50.94,30.3285,22.1,14.09,84.5,11.55,487.2,31.3,152.97,22.65,89.5,40.01,34.82,13.25,367.47,209.35
2016-04-28 04:00:00,0.905,3.61,52.13,20.0,40.33,14.799,24.16,58.0,2.826,16.514,13.4,10.43,11.81,134.8,10.03,232.72,38.36,70.1667,24.45,8.8,24.1722,328.28,5.2166,21.45,18.257,9.2,9.43,140.6023,34.551,114.62,31.11,49.9,30.1,22.1,14.09,86.75,13.8,487.2,31.3,152.0,22.65,89.5,40.07,34.82,13.25,358.83,207.4475
2016-04-29 04:00:00,0.8883,3.55,50.52,20.0,39.86,14.575,23.59,58.0,2.691,16.0507,13.4,10.43,11.81,134.8,10.03,232.38,38.32,69.5956,24.45,8.8,24.1722,328.28,5.2166,21.45,17.932,9.2,9.43,139.522,34.6505,114.27,30.28,49.87,32.9795,22.1,14.09,84.34,14.19,487.2,31.3,150.7,22.65,89.5,39.18,34.82,13.25,356.33,206.3308
2016-05-02 04:00:00,0.9,3.74,51.11,20.0,40.3,14.608,23.69,58.0,2.715,16.12,13.4,10.43,11.81,134.01,10.03,233.24,38.21,70.3733,24.45,8.8,24.1722,328.28,5.2166,21.45,18.41,9.2,9.43,138.8815,34.9105,114.67,30.61,50.61,34.1925,22.1,14.09,83.0,17.92,487.2,31.3,152.57,22.65,89.5,39.02,34.82,13.25,361.5,207.97
2016-05-03 04:00:00,0.8893,3.6,50.73,20.0,39.68,14.32,23.32,58.0,2.672,15.488,13.4,10.43,11.81,132.49,10.03,234.7,38.6,68.7367,24.45,8.8,24.1722,328.28,5.2166,21.45,18.034,9.2,9.43,137.7916,34.618,114.51,30.36,49.78,33.566,22.1,14.09,82.16,18.02,487.2,31.3,152.47,22.65,89.5,38.36,34.82,13.25,355.69,206.1592
2016-05-04 04:00:00,0.869,3.6,50.49,20.0,39.29,14.207,23.42,58.0,2.652,14.8373,13.4,10.43,11.81,130.89,10.03,236.01,35.42,68.35,24.45,8.8,24.1722,328.28,5.2166,21.45,18.007,9.2,9.43,137.9063,34.785,112.93,29.85,49.87,33.545,22.1,14.09,80.63,17.22,487.2,31.3,148.58,22.65,89.5,38.31,34.82,13.25,352.17,205.01
2016-05-05 04:00:00,0.8743,3.66,51.13,20.0,39.23,14.258,23.5,58.0,2.661,14.102,13.4,10.43,11.81,132.08,10.03,238.14,35.83,68.3689,24.45,8.8,24.1722,328.28,5.2166,21.45,17.983,9.2,9.43,140.0287,35.0715,113.62,29.9,49.94,32.9545,22.1,14.09,84.0,16.76,487.2,31.3,145.75,22.65,89.5,38.95,34.82,13.25,352.08,204.97
2016-05-06 04:00:00,0.8833,3.68,50.92,20.0,39.41,14.189,23.41,58.0,2.697,14.3287,13.4,10.43,11.81,133.26,10.03,240.26,36.75,68.7733,24.45,8.8,24.1722,328.28,5.2166,21.45,18.257,9.2,9.43,140.8126,35.556,113.78,30.04,50.39,33.6975,22.1,14.09,85.54,17.7,487.2,31.3,144.35,22.65,89.5,39.48,34.82,13.25,356.01,205.72
2016-05-09 04:00:00,0.882,3.65,51.2,20.0,39.36,14.24,23.37,58.0,2.688,13.928,13.4,10.43,11.81,132.1,10.03,240.32,36.24,69.3178,24.45,8.8,24.1722,328.28,5.2166,21.45,18.816,9.2,9.43,140.8604,35.645,113.16,29.8,50.07,33.9875,24.0,14.09,88.06,17.63,487.2,31.3,147.69,22.65,89.5,39.62,34.82,13.25,355.01,205.8892
2016-05-10 04:00:00,0.899,3.64,52.15,20.0,40.02,14.461,23.39,58.0,2.69,13.9127,13.4,10.43,11.81,134.72,10.03,244.36,36.24,69.6178,24.45,8.8,24.1722,328.28,5.2166,21.45,19.05,9.2,9.43,143.3748,36.159,114.94,30.14,51.02,35.1535,25.75,14.09,89.08,17.75,487.2,31.3,147.82,22.65,89.5,40.11,34.82,13.25,360.18,208.45
2016-05-11 04:00:00,0.9015,3.65,52.15,20.0,39.65,14.385,23.22,58.0,2.631,13.9307,13.4,10.43,11.81,133.0,10.03,241.83,35.63,69.7433,24.45,8.8,24.1722,328.28,5.2166,21.45,18.519,9.2,9.43,142.3996,35.7645,114.11,30.06,51.05,35.6615,25.25,14.09,83.63,17.53,487.2,31.3,148.76,22.65,89.5,39.71,34.82,13.25,353.82,206.5
2016-05-12 04:00:00,0.8893,3.59,51.51,20.0,39.82,14.104,22.99,58.0,2.508,13.8187,13.4,10.43,11.81,134.42,10.03,244.94,36.08,70.3667,24.45,8.8,24.1722,328.28,5.2166,21.45,18.445,9.2,9.43,142.2945,35.6655,114.19,29.76,51.51,35.8965,23.54,14.09,82.1,16.25,487.2,31.3,145.23,22.65,89.5,39.51,34.82,13.25,355.6,206.56
2016-05-13 04:00:00,1.0245,3.67,51.32,20.0,39.61,14.005,22.82,58.0,2.503,13.8407,13.4,10.43,11.81,132.12,10.03,242.12,36.03,69.8678,24.45,8.8,24.1722,328.28,5.2166,21.45,18.215,9.2,9.43,141.2237,35.5415,113.2,29.91,51.08,35.496,23.39,14.09,81.38,17.18,487.2,31.3,145.66,22.65,89.5,39.48,34.82,13.25,347.29,204.76
2016-05-16 04:00:00,1.0548,3.79,51.91,20.0,39.97,14.265,23.11,58.0,2.509,13.886,13.4,10.43,11.81,134.14,10.03,242.97,35.64,70.5856,24.45,8.8,24.1722,328.28,5.2166,21.45,18.249,9.2,9.43,142.8872,35.8245,114.84,30.39,51.83,35.533,24.98,14.09,82.14,17.66,487.2,31.3,148.96,22.65,89.5,39.3,34.82,13.25,351.83,206.78
2016-05-17 04:00:00,1.057,3.79,51.99,20.0,39.6,14.117,22.95,58.0,2.487,13.644,13.4,10.43,11.81,132.56,10.03,241.53,35.63,69.0422,24.45,8.8,24.1722,328.28,5.2166,21.45,17.9,9.2,9.43,141.4914,35.3115,113.63,29.98,50.51,34.7635,26.29,14.09,80.71,17.08,487.2,31.3,149.46,22.65,89.5,39.065,34.82,13.25,348.82,204.8508
2016-05-18 04:00:00,1.084,3.84,52.79,20.0,39.47,14.388,23.52,58.0,2.497,14.078,13.4,10.43,11.81,130.99,10.03,241.58,35.5,69.4678,24.45,8.8,24.1722,328.28,5.2166,21.45,18.026,9.2,9.43,140.8604,35.3315,112.69,29.99,50.81,34.8725,27.69,14.09,81.71,17.11,487.2,31.3,150.79,22.65,89.5,38.98,34.82,13.25,353.49,204.91
2016-05-19 04:00:00,1.0888,3.77,52.76,20.0,38.84,14.274,23.25,58.0,2.448,14.3473,13.4,10.43,11.81,128.08,10.03,238.89,36.33,69.31,24.45,8.8,24.1722,328.28,5.2166,21.45,17.884,9.2,9.43,138.5564,35.016,112.32,29.63,50.32,34.926,26.54,14.09,81.01,17.6,487.2,31.3,147.31,22.65,89.5,37.65,34.82,13.25,350.57,204.2
2016-05-20 04:00:00,1.1083,3.87,54.52,20.0,39.41,14.673,23.91,58.0,2.52,14.6853,13.4,10.43,11.81,127.39,10.03,240.07,36.36,70.2867,24.45,8.8,24.1722,328.28,5.2166,21.45,17.928,9.2,9.43,140.7744,35.487,113.22,30.15,50.62,35.14,27.14,14.09,84.7,19.15,487.2,31.3,149.64,22.65,89.5,37.53,34.82,13.25,354.01,205.49
2016-05-23 04:00:00,1.11,4.04,54.18,20.0,39.18,14.81,24.27,58.0,2.515,14.4147,13.4,10.43,11.81,127.58,10.03,239.52,36.6,69.85,24.45,8.8,24.1722,328.28,5.2166,21.45,18.352,9.2,9.43,140.3155,35.212,112.8,30.23,50.03,34.8375,28.29,14.09,84.42,17.48,487.2,31.3,148.25,22.65,89.5,38.07,34.82,13.25,353.9,205.21
2016-05-24 04:00:00,1.134,4.2,55.59,20.0,39.9,15.142,24.47,58.0,2.595,14.5273,13.4,10.43,11.81,127.5,10.03,240.97,37.52,70.9633,24.45,8.8,24.1722,328.28,5.2166,21.45,18.939,9.2,9.43,141.7878,36.0045,114.37,31.06,51.59,35.21,28.82,14.09,88.42,18.44,487.2,31.3,151.69,22.65,89.5,38.92,34.82,13.25,361.18,207.87
2016-05-25 04:00:00,1.1293,4.18,55.98,20.0,40.13,15.357,24.62,58.0,2.589,14.6387,13.4,10.43,11.81,128.86,10.03,240.84,37.66,71.4489,24.45,8.8,24.1722,328.28,5.2166,21.45,18.709,9.2,9.43,145.0191,36.2635,114.72,31.39,52.12,35.4175,29.14,14.09,89.56,23.35,487.2,31.3,152.77,22.65,89.5,38.76,34.82,13.25,364.09,209.28
2016-05-26 04:00:00,1.1413,4.35,55.74,20.0,39.95,15.302,24.79,58.0,2.579,15.008,13.4,10.43,11.81,129.31,10.03,241.54,37.7,70.8,24.45,8.8,24.1722,328.28,5.2166,21.45,18.803,9.2,9.43,145.7361,36.206,114.19,31.49,51.89,35.7455,29.0,14.09,89.19,22.2,487.2,31.3,152.77,22.65,89.5,38.07,34.82,13.25,363.1,209.34
2016-05-27 04:00:00,1.1475,4.6,55.27,20.0,40.07,15.33,24.8,58.0,2.605,14.8693,13.4,10.43,11.81,129.22,10.03,240.09,38.2,70.7389,24.45,8.8,24.1722,328.28,5.2166,21.45,19.093,9.2,9.43,146.1185,36.633,114.33,31.57,52.32,35.612,29.5,14.09,90.38,21.19,487.2,31.3,152.09,22.65,89.5,38.09,34.82,13.25,365.09,210.24
2016-05-31 04:00:00,1.168,4.57,54.92,20.0,40.2,15.436,24.72,58.0,2.624,14.882,13.4,10.43,11.81,126.15,10.03,236.23,38.24,70.5233,24.45,8.8,24.1722,328.28,5.2166,21.45,18.654,9.2,9.43,146.979,36.786,113.83,31.59,53.0,36.1395,29.57,14.09,93.15,20.93,487.2,31.3,151.56,22.65,89.5,37.79,34.82,13.25,363.85,209.84
2016-06-01 04:00:00,1.1703,4.43,54.79,20.0,40.26,15.477,25.25,58.0,2.635,14.6373,13.4,10.43,11.81,126.41,10.03,238.08,39.03,70.8544,24.45,8.8,24.1722,328.28,5.2166,21.45,18.647,9.2,9.43,145.8031,36.7075,113.94,31.66,52.85,35.972,29.13,14.09,93.9,21.41,487.2,31.3,154.72,22.65,89.5,38.31,34.82,13.25,364.59,210.27
2016-06-02 04:00:00,1.1785,4.24,54.88,20.0,38.66,15.491,25.18,58.0,2.642,14.5973,13.4,10.43,11.81,126.85,10.03,237.83,39.03,71.0489,24.45,8.8,24.1722,328.28,5.2166,21.45,19.07,9.2,9.43,146.7495,36.52,114.53,31.76,52.48,36.412,28.39,14.09,95.82,15.71,487.2,31.3,155.99,22.65,89.5,38.56,34.82,13.25,361.11,210.91
2016-06-03 04:00:00,1.162,4.16,54.94,20.0,39.1,16.256,25.53,58.0,2.657,14.5993,13.4,10.43,11.81,127.38,10.03,238.92,39.21,70.76,24.45,8.8,24.1722,328.28,5.2166,21.45,18.869,9.2,9.43,146.1663,36.117,114.79,31.62,51.79,36.277,28.8,14.09,93.96,15.57,487.2,31.3,152.75,22.65,89.5,38.33,34.82,13.25,359.37,210.28
